price,vehicleType,gearbox,powerPS,model,kilometer,fuelType,brand,notRepairedDamage,Age
450,small car,manual,50,arosa,150000,petrol,seat,,21.5
1299,kombi,manual,115,focus,150000,lpg,ford,no,19.42
1499,kombi,manual,136,galant,150000,petrol,mitsubishi,no,22.83
1200,bus,manual,75,transporter,150000,diesel,volkswagen,no,33.17
7800,coupe,automatic,143,c_klasse,125000,petrol,mercedes_benz,no,14.25
7250,limousine,manual,122,1er,125000,petrol,bmw,no,12.75
8950,kombi,automatic,177,5er,150000,diesel,bmw,no,16.83
40800,suv,automatic,224,q5,20000,petrol,audi,no,6.25
1500,limousine,manual,136,andere,150000,petrol,mercedes_benz,no,35.92
3999,bus,manual,116,galaxy,150000,diesel,ford,no,15.92
5450,limousine,manual,143,c_klasse,90000,petrol,mercedes_benz,no,16.92
15000,cabrio,automatic,120,2_reihe,80000,petrol,peugeot,no,12.33
8000,small car,manual,27,andere,30000,petrol,citroen,no,33.67
600,limousine,automatic,118,3er,125000,,bmw,yes,25.5
3290,small car,automatic,71,fortwo,150000,petrol,smart,,13.17
1150,limousine,manual,116,focus,150000,petrol,ford,no,21.58
750,limousine,manual,60,fiesta,150000,petrol,ford,no,22.75
7750,small car,manual,60,c1,5000,petrol,citroen,no,8
3490,small car,automatic,75,fabia,100000,petrol,skoda,no,16.08
600,kombi,manual,180,omega,150000,,opel,,20
38999,,automatic,245,a5,40000,diesel,audi,,3.17
10500,kombi,manual,105,focus,60000,petrol,ford,no,9.92
2200,small car,manual,69,fiesta,150000,petrol,ford,no,15.75
4100,limousine,manual,116,a_klasse,150000,lpg,mercedes_benz,no,14.25
12900,bus,manual,151,transporter,150000,diesel,volkswagen,no,20.58
1500,coupe,manual,101,golf,150000,petrol,volkswagen,no,22
1000,kombi,manual,120,vectra,150000,diesel,opel,no,19.5
4790,small car,manual,90,andere,125000,diesel,fiat,no,13.33
450,others,manual,65,andere,125000,petrol,daihatsu,no,23
4400,kombi,manual,147,6_reihe,150000,petrol,mazda,no,15.92
8450,small car,manual,60,up,10000,petrol,volkswagen,no,5.25
4900,,manual,140,a3,150000,,audi,,4.75
13000,suv,automatic,224,m_klasse,150000,diesel,mercedes_benz,,14.33
3500,kombi,automatic,170,e_klasse,150000,diesel,mercedes_benz,yes,20.25
750,small car,manual,75,focus,150000,petrol,ford,yes,19.5
1250,small car,,75,corsa,150000,petrol,opel,yes,17.83
6000,small car,manual,163,cooper,150000,petrol,mini,no,19
16999,kombi,automatic,140,a3,100000,diesel,audi,no,8.42
300,small car,manual,60,,150000,petrol,opel,,23.58
4800,limousine,manual,95,a_klasse,150000,petrol,mercedes_benz,no,15.25
17500,,automatic,272,slk,40000,petrol,mercedes_benz,,15
650,,manual,101,a3,150000,petrol,audi,,5
5999,suv,manual,141,sportage,150000,petrol,kia,no,12.58
24999,limousine,automatic,150,a3,20000,diesel,audi,no,7
900,limousine,manual,172,,150000,petrol,bmw,no,25.92
2750,,manual,101,golf,70000,petrol,volkswagen,no,2.83
11430,kombi,automatic,143,a4,150000,diesel,audi,no,9.17
13500,limousine,automatic,197,5er,150000,diesel,bmw,,12.83
64900,,automatic,258,gl,30000,diesel,mercedes_benz,no,2.67
29380,limousine,manual,150,a3,10000,diesel,audi,no,6.83
10400,small car,manual,174,cooper,80000,petrol,mini,no,12.83
2390,kombi,manual,116,focus,150000,petrol,ford,no,15.67
3500,suv,automatic,190,m_klasse,150000,diesel,mercedes_benz,no,18.67
1800,kombi,manual,90,passat,150000,diesel,volkswagen,no,25.75
6000,small car,manual,69,ka,50000,petrol,ford,no,7.75
8777,suv,automatic,258,grand,150000,petrol,jeep,no,17.5
200,limousine,manual,101,vectra,150000,petrol,opel,,23.33
500,limousine,manual,75,golf,150000,petrol,volkswagen,yes,17.42
1390,kombi,manual,116,focus,150000,petrol,ford,no,20.67
1899,small car,manual,101,polo,150000,petrol,volkswagen,no,22.75
899,limousine,manual,116,focus,150000,petrol,ford,no,20.33
2450,bus,manual,116,c3,125000,petrol,citroen,no,16.42
200,small car,manual,58,clio,150000,petrol,renault,no,21
6650,small car,manual,125,lupo,150000,petrol,volkswagen,no,19.75
2999,limousine,automatic,150,c_klasse,100000,petrol,mercedes_benz,no,25.08
5000,small car,manual,74,2_reihe,125000,petrol,peugeot,no,11.5
800,small car,manual,60,ka,150000,petrol,ford,no,17.17
6400,cabrio,manual,150,2_reihe,125000,petrol,peugeot,no,13.75
1500,small car,manual,65,micra,150000,petrol,nissan,yes,16.67
12800,limousine,manual,140,a3,125000,diesel,audi,no,10.17
17000,kombi,manual,156,5_reihe,60000,petrol,peugeot,no,9.25
11500,kombi,automatic,177,a6,150000,petrol,audi,no,13.08
5000,kombi,manual,140,passat,150000,diesel,volkswagen,no,13.25
1700,kombi,automatic,131,primera,150000,petrol,nissan,no,22.25
2900,bus,manual,101,zafira,125000,petrol,opel,no,19.92
5500,limousine,manual,192,3er,150000,petrol,bmw,no,18.58
44000,suv,automatic,245,cayenne,80000,diesel,porsche,no,9.83
3750,cabrio,manual,98,golf,150000,petrol,volkswagen,no,28.17
550,cabrio,manual,100,,150000,petrol,renault,yes,21.33
1299,limousine,automatic,116,laguna,150000,petrol,renault,yes,18.83
1500,limousine,manual,116,80,40000,petrol,audi,no,30
900,small car,manual,65,corsa,150000,petrol,opel,no,23
500,small car,manual,60,,150000,petrol,volkswagen,yes,24.08
4999,limousine,manual,75,golf,150000,lpg,volkswagen,no,15.58
1650,limousine,manual,75,golf,150000,petrol,volkswagen,no,19
5000,small car,manual,68,aygo,70000,petrol,toyota,no,13.08
12900,kombi,manual,231,3er,150000,,bmw,,14.58
1400,small car,manual,75,clio,150000,petrol,renault,no,22
2600,limousine,manual,141,6_reihe,150000,lpg,mazda,no,17.08
1700,small car,manual,60,polo,125000,petrol,volkswagen,no,20.17
1300,small car,manual,72,kalos,150000,petrol,daewoo,,15.5
14000,cabrio,manual,150,,150000,,bmw,no,18
3990,kombi,manual,125,forester,60000,petrol,subaru,no,19.67
13900,kombi,manual,177,5er,150000,diesel,bmw,no,12.58
29999,suv,automatic,175,cx_reihe,30000,diesel,mazda,no,6.92
499,limousine,manual,85,andere,150000,petrol,citroen,no,19.67
6300,limousine,automatic,177,5er,150000,diesel,bmw,no,16
8890,cabrio,manual,120,2_reihe,50000,petrol,peugeot,no,10.25
1750,small car,automatic,54,fortwo,125000,petrol,smart,,20.67
750,small car,manual,54,corsa,80000,petrol,opel,no,22.42
950,small car,manual,60,corsa,100000,petrol,opel,no,22.83
1350,small car,manual,58,corsa,5000,petrol,opel,no,19.5
1199,small car,manual,60,punto,150000,petrol,fiat,no,18.83
3050,limousine,manual,109,a_klasse,150000,diesel,mercedes_benz,no,17
26500,cabrio,manual,204,1er,50000,diesel,bmw,no,9.33
3000,limousine,manual,226,focus,100000,petrol,ford,no,16
500,limousine,manual,75,colt,150000,petrol,mitsubishi,no,28.25
1200,kombi,manual,75,focus,150000,diesel,ford,no,18.58
590,small car,manual,65,corsa,150000,petrol,opel,no,21.25
2799,limousine,manual,90,i_reihe,90000,diesel,hyundai,yes,8.25
4190,bus,manual,69,caddy,150000,diesel,volkswagen,no,14.17
9000,coupe,manual,160,scirocco,100000,petrol,volkswagen,no,11.17
650,small car,manual,65,punto,150000,petrol,fiat,no,21
10600,small car,manual,82,fiesta,30000,petrol,ford,no,5.25
6500,small car,manual,116,cooper,150000,petrol,mini,no,15.42
4900,limousine,manual,109,a_klasse,150000,diesel,mercedes_benz,no,13.75
26900,coupe,automatic,404,,125000,petrol,sonstige_autos,no,14.5
5900,cabrio,manual,170,3er,150000,petrol,bmw,no,20.83
12000,bus,manual,102,transporter,150000,diesel,volkswagen,no,14.5
1350,kombi,,82,,150000,,mitsubishi,,17.17
1490,kombi,manual,150,5er,150000,petrol,bmw,yes,21.33
3969,kombi,manual,204,3er,150000,diesel,bmw,no,18
7600,cabrio,manual,199,3er,150000,petrol,bmw,no,22.08
7000,bus,manual,101,andere,70000,diesel,nissan,,8.5
5900,limousine,manual,147,avensis,125000,petrol,toyota,no,15.58
8900,,automatic,224,e_klasse,150000,,mercedes_benz,,16.92
1350,limousine,manual,115,passat,150000,diesel,volkswagen,no,21.92
2350,limousine,manual,118,3er,150000,petrol,bmw,no,19.75
550,limousine,manual,75,vectra,150000,,opel,,23
4800,kombi,manual,131,megane,150000,diesel,renault,no,10.58
700,limousine,manual,75,golf,150000,petrol,volkswagen,no,20.42
1700,limousine,manual,116,golf,150000,petrol,volkswagen,no,18.75
43900,coupe,manual,325,911,50000,petrol,porsche,no,15.17
4999,limousine,manual,150,golf,150000,petrol,volkswagen,no,21.33
1700,small car,manual,115,kadett,5000,petrol,opel,,35
4700,kombi,manual,286,5er,150000,lpg,bmw,no,22.5
1050,limousine,manual,125,a4,150000,petrol,audi,no,23
550,limousine,manual,136,omega,150000,petrol,opel,no,24.33
33900,limousine,automatic,204,a6,30000,diesel,audi,no,6.08
13000,suv,manual,110,qashqai,100000,diesel,nissan,no,8.08
1700,limousine,manual,116,,150000,petrol,volkswagen,no,20.75
14321,bus,manual,147,verso,40000,petrol,toyota,no,8.83
500,others,automatic,106,andere,150000,diesel,kia,yes,18.5
2900,,automatic,135,,150000,,bmw,no,20.5
6300,bus,automatic,170,touran,150000,diesel,volkswagen,no,12.58
1450,kombi,manual,114,almera,150000,diesel,nissan,no,20.58
5800,,manual,50,andere,5000,petrol,volkswagen,,35
12900,limousine,manual,197,7er,70000,petrol,bmw,no,43.5
7990,bus,automatic,109,viano,150000,diesel,mercedes_benz,no,14.92
4950,small car,manual,64,polo,100000,petrol,volkswagen,no,14.92
100,kombi,manual,101,vectra,150000,,opel,,22
750,kombi,manual,130,,150000,petrol,ford,yes,18
3800,limousine,manual,102,a3,150000,petrol,audi,no,18.42
600,small car,manual,90,a_klasse,150000,diesel,mercedes_benz,yes,21.58
4400,coupe,automatic,102,a3,150000,petrol,audi,no,18
28800,limousine,automatic,271,golf,70000,petrol,volkswagen,no,8.92
799,small car,manual,58,twingo,125000,petrol,renault,no,17.33
4400,limousine,manual,80,golf,150000,petrol,volkswagen,no,13.58
6200,suv,manual,136,captiva,150000,petrol,chevrolet,no,11.58
2800,limousine,manual,147,vectra,90000,petrol,opel,no,18.33
44990,cabrio,automatic,326,m_reihe,10000,petrol,bmw,no,5.25
6666,bus,manual,116,sharan,150000,diesel,volkswagen,no,14.5
1600,kombi,manual,150,a4,150000,petrol,audi,no,24.5
900,small car,manual,60,punto,150000,petrol,fiat,yes,18.83
4000,small car,manual,125,corsa,150000,,opel,yes,17
10990,limousine,manual,129,3er,60000,petrol,bmw,no,14.5
650,kombi,,60,astra,150000,petrol,opel,,25
2499,small car,manual,131,punto,150000,,fiat,no,14
7990,limousine,automatic,129,3er,150000,petrol,bmw,no,14.33
846,limousine,manual,75,almera,150000,petrol,nissan,no,22.5
700,small car,manual,50,twingo,5000,,renault,no,24.5
550,small car,manual,75,golf,150000,petrol,volkswagen,no,23.5
2499,limousine,automatic,116,vectra,80000,petrol,opel,no,20.25
7000,kombi,automatic,179,a4,150000,diesel,audi,no,13.5
24000,cabrio,manual,170,3er,150000,petrol,bmw,no,29.25
950,limousine,manual,110,vectra,150000,petrol,opel,yes,24
600,limousine,manual,98,3_reihe,150000,petrol,mazda,no,19.33
4900,kombi,manual,140,passat,150000,diesel,volkswagen,no,15.75
6300,bus,manual,175,s_max,150000,diesel,ford,no,12.42
11900,suv,automatic,320,andere,150000,diesel,chevrolet,no,12.5
2250,limousine,automatic,143,e_klasse,150000,diesel,mercedes_benz,no,19.5
13900,limousine,manual,90,delta,150000,petrol,lancia,no,28.83
5700,kombi,manual,177,e_klasse,150000,diesel,mercedes_benz,no,17.92
7499,bus,manual,83,andere,150000,diesel,volkswagen,no,14.5
3300,bus,manual,90,transit,150000,diesel,ford,no,15
2600,limousine,manual,150,golf,150000,petrol,volkswagen,no,21.08
5500,kombi,manual,160,5er,150000,diesel,bmw,no,15.25
2800,kombi,manual,107,scenic,70000,petrol,renault,no,17.25
1650,small car,manual,75,,150000,petrol,peugeot,no,21.58
1000,limousine,manual,190,andere,100000,petrol,rover,yes,17.25
999,small car,manual,55,corsa,150000,petrol,opel,,23
2699,coupe,automatic,218,clk,150000,petrol,mercedes_benz,no,21.58
3900,small car,manual,86,ibiza,125000,petrol,seat,no,14.75
1300,limousine,automatic,100,golf,125000,petrol,volkswagen,yes,20.5
6550,bus,,193,b_klasse,150000,petrol,mercedes_benz,no,13.67
3000,kombi,manual,150,3er,150000,diesel,bmw,no,18.33
16000,bus,manual,140,caddy,70000,diesel,volkswagen,no,11.92
1750,cabrio,manual,136,2_reihe,150000,petrol,peugeot,,19.5
39500,suv,automatic,239,cayenne,150000,diesel,porsche,no,10.92
5200,small car,manual,75,twingo,40000,petrol,renault,yes,8.33
13500,bus,manual,131,transporter,150000,diesel,volkswagen,yes,12.08
1200,,manual,90,tigra,150000,petrol,opel,no,20.33
2900,,manual,116,corolla,150000,diesel,toyota,,4.33
1999,coupe,manual,95,scirocco,150000,petrol,volkswagen,no,29.83
550,kombi,manual,116,3er,150000,,bmw,,22
5999,limousine,manual,116,1er,80000,petrol,bmw,no,14.92
2250,limousine,manual,86,corolla,150000,petrol,toyota,no,22.42
1495,coupe,manual,136,clk,150000,petrol,mercedes_benz,no,23.75
1490,limousine,manual,72,andere,150000,diesel,mercedes_benz,no,34.42
4000,kombi,automatic,231,3er,150000,petrol,bmw,no,19.25
1150,small car,manual,101,,150000,petrol,audi,no,23.33
10950,cabrio,manual,102,a3,125000,petrol,audi,no,11.33
1800,limousine,manual,150,leon,150000,diesel,seat,no,17.25
730,limousine,manual,82,a_klasse,150000,,mercedes_benz,,22
400,others,manual,74,andere,150000,cng,fiat,,19
13500,kombi,manual,102,caddy,125000,diesel,volkswagen,yes,9.42
130,limousine,manual,54,seicento,150000,petrol,fiat,,22
1300,limousine,manual,173,focus,150000,petrol,ford,no,18.25
1800,small car,manual,60,fabia,150000,petrol,skoda,no,19
1800,cabrio,manual,107,megane,150000,petrol,renault,no,20.08
12900,limousine,automatic,170,passat,150000,diesel,volkswagen,,13
1300,kombi,manual,116,passat,150000,diesel,volkswagen,yes,19.17
699,limousine,manual,170,mondeo,150000,petrol,ford,,22.42
24400,kombi,manual,150,golf,20000,diesel,volkswagen,no,5.25
899,bus,manual,101,zafira,150000,petrol,opel,yes,20.83
7200,limousine,manual,160,passat,150000,petrol,volkswagen,no,12.25
18500,limousine,automatic,235,5er,125000,diesel,bmw,no,12.42
3200,limousine,manual,75,golf,50000,petrol,volkswagen,no,21.75
7499,kombi,automatic,218,5er,150000,diesel,bmw,no,16.75
4800,kombi,automatic,163,a4,150000,diesel,audi,no,15.25
9900,suv,automatic,305,,150000,petrol,sonstige_autos,,22.83
700,bus,manual,102,scenic,150000,diesel,renault,yes,18.17
17900,limousine,manual,170,golf,50000,diesel,volkswagen,no,8.33
4200,small car,manual,116,golf,150000,petrol,volkswagen,no,15.33
8300,limousine,automatic,231,x_reihe,150000,diesel,bmw,no,15.5
22400,bus,manual,105,touran,20000,petrol,volkswagen,no,6.83
5400,kombi,automatic,140,a4,150000,diesel,audi,yes,13.83
6700,kombi,automatic,204,e_klasse,150000,diesel,mercedes_benz,no,16.33
3500,small car,manual,54,polo,100000,petrol,volkswagen,no,13.33
4200,bus,manual,90,berlingo,100000,diesel,citroen,no,14.08
6000,cabrio,manual,125,astra,100000,petrol,opel,yes,18.67
2600,cabrio,automatic,136,clk,150000,petrol,mercedes_benz,no,22
12000,suv,manual,170,tiguan,150000,diesel,volkswagen,no,12.67
500,kombi,manual,101,astra,150000,petrol,opel,yes,23.08
12200,kombi,automatic,224,a6,150000,diesel,audi,no,15.83
20890,limousine,manual,95,1er,20000,diesel,bmw,no,6.5
2900,coupe,manual,160,,150000,petrol,volkswagen,,26.42
6399,cabrio,manual,170,3er,150000,petrol,bmw,no,18.75
4900,bus,manual,150,zafira,150000,diesel,opel,no,13.25
3500,kombi,manual,150,vectra,150000,diesel,opel,no,15.33
3290,limousine,manual,118,astra,125000,petrol,opel,no,17.08
100,small car,manual,50,fiesta,90000,petrol,ford,yes,26.08
850,kombi,manual,75,escort,150000,petrol,ford,,22.08
1750,kombi,manual,136,vectra,125000,petrol,opel,no,23.58
7950,suv,automatic,184,x_reihe,150000,diesel,bmw,no,17.33
4333,limousine,automatic,170,c_klasse,150000,diesel,mercedes_benz,no,19.17
8950,bus,manual,116,b_klasse,150000,petrol,mercedes_benz,no,11.08
2500,small car,manual,75,one,5000,petrol,mini,,5.75
4999,bus,manual,84,transporter,150000,petrol,volkswagen,no,27.42
1600,small car,manual,75,2_reihe,150000,petrol,peugeot,no,17.25
1350,limousine,automatic,125,a3,150000,petrol,audi,no,23.33
3650,limousine,manual,101,focus,100000,petrol,ford,no,15.42
4500,small car,manual,69,panda,60000,petrol,fiat,no,8.42
14990,limousine,automatic,355,x_reihe,150000,petrol,bmw,yes,13
15990,small car,manual,105,a1,20000,diesel,audi,no,6.42
9800,coupe,manual,122,1er,90000,petrol,bmw,,11.83
5000,small car,,195,3er,150000,,bmw,,22
7999,kombi,automatic,179,a6,150000,,audi,no,14.5
1550,small car,automatic,80,punto,100000,petrol,fiat,no,18.58
7100,limousine,manual,80,golf,125000,petrol,volkswagen,no,11.42
5490,,manual,140,,150000,,volkswagen,no,4
1449,bus,automatic,143,v_klasse,150000,petrol,mercedes_benz,yes,22.83
3500,limousine,automatic,326,7er,150000,petrol,bmw,,25.67
5100,limousine,automatic,116,golf,125000,petrol,volkswagen,no,18
2550,small car,manual,80,fiesta,150000,petrol,ford,yes,14.83
80000,coupe,manual,220,andere,150000,petrol,audi,no,30.33
12000,coupe,automatic,250,tt,125000,petrol,audi,yes,13.42
23000,coupe,automatic,204,e_klasse,50000,petrol,mercedes_benz,no,9.42
4444,cabrio,manual,231,3er,150000,lpg,bmw,no,19.67
2150,limousine,manual,102,a_klasse,150000,petrol,mercedes_benz,no,17.17
1700,coupe,manual,107,,150000,,honda,,25
2000,small car,manual,60,,60000,petrol,ford,no,17.67
10250,limousine,manual,105,golf,125000,diesel,volkswagen,no,8.5
600,kombi,manual,116,3er,150000,petrol,bmw,no,21.83
500,limousine,manual,99,3er,150000,petrol,bmw,yes,31.08
7200,suv,automatic,177,freelander,150000,petrol,land_rover,,16.08
2499,kombi,manual,110,mondeo,150000,petrol,ford,no,18.17
1500,suv,manual,125,andere,150000,diesel,nissan,yes,24.33
500,small car,manual,75,r19,150000,petrol,renault,yes,25.83
10000,limousine,manual,80,golf,60000,petrol,volkswagen,no,10.42
1099,small car,manual,45,corsa,100000,petrol,opel,no,23.08
4500,bus,manual,116,touran,150000,petrol,volkswagen,,16.25
8200,kombi,manual,140,passat,150000,diesel,volkswagen,no,13.92
900,bus,manual,102,megane,5000,diesel,renault,,18.92
4999,coupe,manual,163,clk,150000,petrol,mercedes_benz,no,18.75
590,coupe,manual,75,,125000,petrol,citroen,no,21.42
4300,small car,manual,69,ka,125000,petrol,ford,no,11.17
5900,coupe,manual,150,3er,150000,petrol,bmw,no,15.25
29200,limousine,automatic,184,golf,30000,diesel,volkswagen,no,5.17
999,limousine,manual,100,focus,150000,petrol,ford,no,20.58
11950,kombi,automatic,184,3er,150000,diesel,bmw,no,10.42
750,small car,manual,60,corsa,150000,petrol,opel,no,25.08
1200,bus,manual,115,andere,150000,petrol,citroen,no,20.08
6399,,automatic,224,,150000,,audi,,3.67
3499,limousine,manual,75,a2,150000,petrol,audi,no,21
7500,limousine,manual,105,golf,150000,diesel,volkswagen,no,13.58
1495,limousine,manual,122,c_klasse,150000,lpg,mercedes_benz,no,22.92
2700,kombi,manual,170,c_klasse,150000,diesel,mercedes_benz,no,19.92
1500,small car,manual,60,punto,150000,petrol,fiat,,16.08
1250,limousine,manual,54,golf,90000,petrol,volkswagen,no,30.92
3200,limousine,automatic,105,3_reihe,150000,petrol,mazda,no,16.33
2799,bus,manual,107,scenic,150000,petrol,renault,no,19
1900,kombi,manual,205,mondeo,150000,petrol,ford,no,21.75
500,,,75,polo,125000,petrol,volkswagen,,3.25
1500,small car,manual,50,lupo,150000,petrol,volkswagen,no,20.83
5450,small car,manual,90,meriva,60000,petrol,opel,no,13.17
5450,small car,manual,90,corsa,70000,petrol,opel,no,13.67
7400,kombi,manual,131,a4,80000,petrol,audi,no,17.75
6200,coupe,manual,109,,150000,diesel,ford,no,13.75
64500,bus,manual,204,transporter,20000,diesel,volkswagen,no,5.92
1199,kombi,automatic,197,e_klasse,150000,diesel,mercedes_benz,yes,20.75
11300,cabrio,manual,231,3er,150000,petrol,bmw,no,17.42
3350,bus,manual,150,andere,150000,diesel,renault,no,15.83
3950,kombi,manual,150,astra,150000,diesel,opel,no,13.08
3800,kombi,manual,220,3er,150000,petrol,bmw,no,22.58
700,coupe,manual,107,mx_reihe,150000,petrol,mazda,,24.17
7999,cabrio,manual,69,500,60000,petrol,fiat,no,8.67
1500,small car,manual,100,clio,150000,,renault,,18.25
20500,suv,manual,140,andere,10000,petrol,opel,no,5.25
3290,small car,manual,80,corsa,125000,petrol,opel,no,14.17
6500,kombi,automatic,140,passat,150000,diesel,volkswagen,no,14.08
8650,small car,manual,174,cooper,125000,petrol,mini,no,13.58
2700,small car,manual,86,clio,150000,diesel,renault,no,14.08
31490,bus,manual,179,transporter,50000,diesel,volkswagen,no,8.83
3999,limousine,manual,82,a_klasse,150000,diesel,mercedes_benz,no,16.5
3150,coupe,automatic,150,andere,150000,petrol,audi,no,27.25
